X;Y;gid;nom;lat_coor1;long_coor1;adr_num;adr_voie;com_cp;com_insee;com_nom;acc;acc_lib;acc_pcsec;acc_acc;acc_etg;acc_complt;photo1;photo2;disp_j;disp_h;disp_complt;tel1;tel2;site_email;date_instal;etat_fonct;fab_siren;fab_rais;mnt_siren;mnt_rais;modele;num_serie;id_euro;lc_ped;dtpr_lcped;dtpr_lcad;dtpr_bat;freq_mnt;dispsurv;dermnt;expt_siren;expt_rais;expt_tel1;expt_tel2;expt_email
1.8463316;44.7481925004903;;;44.7481925004903;1.8463316;;;;46243;Rueyres;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.8518201;44.7831517004875;;;44.7831517004875;1.8518201;;;;46012;Aynac;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.6735083;45.053660600463;;;45.053660600463;1.6735083;;;;19138;Meyssac;Extérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.5559326;44.9220010004755;;;44.9220010004755;1.5559326;;;;46016;Baladou;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.2030697;44.800964200486;;;44.800964200486;1.2030697;;;;24091;Cénac-et-Saint-Julien;Extérieur;oui;;;;Sur le bord du parking de la mairie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie;;;
1.2389217;44.6999213004941;;;44.6999213004941;1.2389217;;;;24184;Florimont-Gaumier;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.3736426;44.7251055004921;;;44.7251055004921;1.3736426;;;;46127;Gourdon;Intérieur;;;;;"Sur le mur, côté interieur, à la droite de l' antrée";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Action;;;
1.3781252;44.7315201004916;;;44.7315201004916;1.3781252;;;;46127;Gourdon;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.7080282;44.8532934004816;;;44.8532934004816;1.7080282;;;;46193;Miers;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.394412;44.6560127004974;;;44.6560127004974;1.394412;;;;46072;Concorès;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.9805103;44.4006259005143;;;44.4006259005143;1.9805103;;;;12217;Sainte-Croix;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.7895482;44.5702483005035;;;44.5702483005035;1.7895482;;;;46294;Saint-Sulpice;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
1.9534059;44.6633592004969;;;44.6633592004969;1.9534059;;;;46108;Fons;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.1871242;44.6689705004964;;;44.6689705004964;2.1871242;;;;15242;Le Trioulou;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2649364;44.5365626005058;;;44.5365626005058;2.2649364;;;;12013;Aubin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2651671;44.5270951005064;;;44.5270951005064;2.2651671;;;;12013;Aubin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2919316;44.4075368005139;;;44.4075368005139;2.2919316;;;;12199;Rignac;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2896057;44.4069676005139;;;44.4069676005139;2.2896057;;;;12199;Rignac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.288408;44.4101084005137;;;44.4101084005137;2.288408;;;;12199;Rignac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2654755;44.3875138005151;;;44.3875138005151;2.2654755;;;;12199;Rignac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.3267426;44.5041442005079;;;44.5041442005079;2.3267426;;;;12016;Auzits;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.2899802;44.2790650005209;;;44.2790650005209;2.2899802;;;;12059;Castanet;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4392438;44.3428024005175;;;44.3428024005176;2.4392438;;;;12162;Moyrazès;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5604426;44.2933066005202;;;44.2933066005202;2.5604426;;;;12133;Luc-la-Primaube;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5597334;44.2885317005204;;;44.2885317005204;2.5597334;;;;12133;Luc-la-Primaube;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5548785;44.2803750005208;;;44.2803750005209;2.5548785;;;;12133;Luc-la-Primaube;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5354466;44.3122100005192;;;44.3122100005192;2.5354466;;;;12133;Luc-la-Primaube;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5275283;44.3171442005189;;;44.3171442005189;2.5275283;;;;12133;Luc-la-Primaube;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5154463;44.3696580005161;;;44.3696580005161;2.5154463;;;;12090;Druelle Balsac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4206861;44.4133650005136;;Église de Bruéjouls;44.4133650005136;2.4206861;;;;12066;Clairvaux-d'Aveyron;Extérieur;oui;;;;Sur la droite de l'église;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;Commune de Clairvaux D Aveyron;;;
2.4117351;44.4250274005128;;;44.4250274005129;2.4117351;;;;12066;Clairvaux-d'Aveyron;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4117136;44.4278959005127;;;44.4278959005127;2.4117136;;;;12066;Clairvaux-d'Aveyron;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5044237;44.5298664005063;;;44.5298664005063;2.5044237;;;;12193;Pruines;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4290437;44.5197823005069;;;44.5197823005069;2.4290437;;;;12171;Nauviale;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.509751;44.6121095005006;;;44.6121095005006;2.509751;;;;12097;Espeyrac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8349625;44.2906416005203;;;44.2906416005203;2.8349625;;;;12266;Ségur;Extérieur;oui;;;0;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3402456;44.4665976005103;;;44.4665976005103;3.3402456;;;;48039;Chanac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3423118;44.4660490005103;;;44.4660490005104;3.3423118;;;;48039;Chanac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0033283;44.848585500482;;;44.848585500482;3.0033283;;Quartier Beauredon;;15045;Chaudes-Aigues;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0031908;44.8509618004818;;;44.8509618004818;3.0031908;;;;15045;Chaudes-Aigues;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.4979646;44.9839230004698;;;44.9839230004698;3.4979646;;;;43256;Venteuges;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.4941489;45.0985541004585;;;45.0985541004585;3.4941489;;;;43112;Langeac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8457304;44.6839310004953;;;44.6839310004953;2.8457304;;;;12119;Laguiole;Extérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4132505;44.7030023004938;;;44.7030023004939;2.4132505;;;;15226;Sénezergues;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.5086164;44.7552012004897;;;44.7552012004898;2.5086164;;;;15089;Ladinhac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.4945287;45.1378563004545;;;45.1378563004545;2.4945287;;;;15219;Salers;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.717431;45.4682407004168;;;45.4682407004168;2.717431;;;;63336;Saint-Donat;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.8795119;45.6688961003907;;;45.6688961003907;2.8795119;;;;63451;Vernines;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.738817;45.5884227004015;;;45.5884227004015;2.738817;;;;63047;La Bourboule;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7385852;45.5875415004016;;;45.5875415004016;2.7385852;;;;63047;La Bourboule;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.6846155;45.5318848004088;;;45.5318848004088;2.6846155;;;;63192;La Tour-d'Auvergne;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.6929801;45.5349763004084;;;45.5349763004084;2.6929801;;;;63192;La Tour-d'Auvergne;Intérieur;;;;;À compléter;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.6906088;45.5332710004086;;;45.5332710004086;2.6906088;;;;63192;La Tour-d'Auvergne;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.7343724;45.5981132004002;;;45.5981132004002;2.7343724;;;;63246;Murat-le-Quaire;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9918797;45.5402565004077;;;45.5402565004077;2.9918797;;;;63383;Saint-Pierre-Colamine;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1274558;45.6867759003883;;;45.6867759003883;3.1274558;;;;63126;Le Crest;Extérieur;oui;;;;;;;7j/7;24h/24;;+33 4 44 05 29 76;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.045709;45.5395178004078;;;45.5395178004078;3.045709;;;;63409;Saurier;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0646076;45.7472014003799;;;45.7472014003799;3.0646076;;;;63070;Ceyrat;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0641984;45.7336412003818;;;45.7336412003818;3.0641984;;;;63070;Ceyrat;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.063773;45.7316620003821;;;45.7316620003821;3.063773;;;;63070;Ceyrat;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1091567;45.7026513003861;;DAE Mairie de Chanonat - Village Jussat;45.7026513003861;3.1091567;;;;63084;Chanonat;Extérieur;oui;;;;Sur le mur de la mairie à l'extérieur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9631262;45.7722881003763;;;45.7722881003763;2.9631262;;;;63263;Orcines;Intérieur;oui;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.956211;45.7642539003775;;;45.7642539003775;2.956211;;;;63263;Orcines;Extérieur;oui;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.042088;45.7795158003753;;;45.7795158003753;3.042088;;;;63263;Orcines;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0130401;45.7836316003747;;;45.7836316003747;3.0130401;;;;63263;Orcines;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1165693;45.7567154003785;;;45.7567154003785;3.1165693;;;;63014;Aubière;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1076442;45.7511090003793;;;45.7511090003793;3.1076442;;;;63014;Aubière;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1108446;45.7493018003796;;;45.7493018003796;3.1108446;;;;63014;Aubière;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1097171;45.7496029003795;;;45.7496029003795;3.1097171;;;;63014;Aubière;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1106105;45.7509780003793;;;45.7509780003794;3.1106105;;;;63014;Aubière;Extérieur;oui;;;0;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1110617;45.7627575003777;;;45.7627575003777;3.1110617;;;;63014;Aubière;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1077274;45.7599482003781;;;45.7599482003781;3.1077274;;;;63014;Aubière;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;UCA;;;
3.1063894;45.7582823003783;;;45.7582823003783;3.1063894;;;;63014;Aubière;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1203313;45.7516930003792;;;45.7516930003793;3.1203313;;;;63014;Aubière;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.127617;45.753210100379;;;45.753210100379;3.127617;;;;63014;Aubière;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1270601;45.7569151003785;;;45.7569151003785;3.1270601;;;;63014;Aubière;Intérieur;;;;;Sur la droite en entrant dans le magasin Norauto.;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1137979;45.7584749003783;;;45.7584749003783;3.1137979;;;;63014;Aubière;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.115098;45.7578340003784;;;45.7578340003784;3.115098;;;;63014;Aubière;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1111583;45.7614863003779;;;45.7614863003779;3.1111583;;;;63014;Aubière;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1090489;45.7623933003777;;;45.7623933003777;3.1090489;;;;63014;Aubière;Intérieur;non;;;0;"En rentrant, juste à l'entré du couloir partant sur la gauche";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0597886;45.0969398004587;;;45.0969398004587;4.0597886;;;;43150;Le Pertuis;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0446147;45.4786543004155;;;45.4786543004155;4.0446147;;;;42140;Marols;Extérieur;;;;;Défibrillateur situé sous l'Abri du Pélerin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.7663922;45.8169498003699;;;45.8169498003699;3.7663922;;;;42159;Noirétable;Extérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0071055;45.731976200382;;;45.731976200382;4.0071055;;;;42313;Trelins;Extérieur;;;;;Extérieur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0631731;45.607396000399;;;45.607396000399;4.0631731;;;;42147;Montbrison;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1831839;45.5372947004081;;;45.5372947004081;4.1831839;;;;42304;Sury-le-Comtal;Extérieur;oui;;;0;"sur la façade, à droite du poste de Police";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;MATECIR SAS DEFIBRIL;;;
4.1841595;45.5390389004079;;;45.5390389004079;4.1841595;;;;42304;Sury-le-Comtal;Extérieur;oui;;;0;"sur la rue Gambetta, à l’opposé de l’entrée de la pharmacie.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1817999;45.5406555004077;;;45.5406555004077;4.1817999;;;;42304;Sury-le-Comtal;Intérieur;non;;;0;"À l’accueil, sur le pilier central.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Super U;;;
4.440447;45.8898359003592;;;45.8898359003592;4.440447;;;;69243;Tarare;Extérieur;;;;;"Sur le mur extérieur de la salle Joseph Triomphe, face au parking.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.4232195;45.8940697003586;;;45.8940697003586;4.4232195;;;;69243;Tarare;Extérieur;oui;;;0;"Gymnase Robert-Magat, proximité des toilettes, à l'entrée.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6851295;45.6399371003946;;;45.6399371003946;4.6851295;;;;69219;Saint-Laurent-d'Agny;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.5904391;45.7079599003853;;;45.7079599003853;4.5904391;;;;69269;Yzeron;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.5836834;45.7086496003852;;;45.7086496003853;4.5836834;;;;69269;Yzeron;Extérieur;oui;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6959569;45.6086868003988;;;45.6086868003988;4.6959569;;;;69141;Mornant;Intérieur;;;;;Derrière le comptoir ACTM;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6712146;45.6195813003973;;;45.6195813003973;4.6712146;;;;69141;Mornant;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.672101;45.6210941003971;;;45.6210941003972;4.672101;;;;69141;Mornant;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6406167;45.6825005003888;;;45.6825005003889;4.6406167;;;;69249;Thurins;Extérieur;;;;;"Sur le mur qui fait face à l'église, à côté les toilettes publiques.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.4493403;45.6459522003938;;;45.6459522003938;4.4493403;;;;69155;Pomeys;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6748605;45.5400003004078;;;45.5400003004078;4.6748605;;;;69252;Trèves;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.583247;45.4469709004194;;;45.4469709004194;4.583247;;;;42308;La Terrasse-sur-Dorlay;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.3273526;45.2656018004407;;;45.2656018004407;4.3273526;;;;43223;Saint-Romain-Lachalm;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.2567871;45.3000566004368;;;45.3000566004368;4.2567871;;;;43236;La Séauve-sur-Semène;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.4127875;45.1199333004563;;;45.1199333004564;4.4127875;;;;07212;Saint-André-en-Vivarais;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.2355017;45.2412721004434;;;45.2412721004434;4.2355017;;;;43224;Sainte-Sigolène;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.4262583;45.1859175004494;;;45.1859175004494;4.4262583;;;;43204;Saint-Julien-Molhesabate;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6504314;45.0549358004629;;;45.0549358004629;4.6504314;;;;07039;Bozas;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.4576455;45.0464876004637;;Saint-Jeure D 1;45.0464876004638;4.4576455;;;;07249;Saint-Jeure-d'Andaure;Extérieur;oui;non;non;;MAIRIE;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;210702494;Commune de Saint Jeure D Andaure;;;
4.6276581;45.0866486004597;;;45.0866486004597;4.6276581;;;;07236;Saint-Félicien;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.574173;44.8765987004795;;Agence postale;44.8765987004796;4.574173;;;;07048;Chalencon;Extérieur;;;;;sur le mur à côté de l’agence postale;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1559863;44.9036805004771;;;44.9036805004772;4.1559863;;;;43091;Les Estables;Extérieur;oui;;;;sur la façade extérieure de la mairie côté rue de la traverse;https://i.imgur.com/3Uef2Ao.png;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1578364;44.9043291004771;;VVF Les Estables;44.9043291004771;4.1578364;;VVF Les Estables;;43091;Les Estables;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.3522657;44.9740830004707;;;44.9740830004707;4.3522657;;;;07103;Saint-Julien-d'Intres;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.3879698;45.0682080004616;;;45.0682080004616;4.3879698;;;;07080;Devesset;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0343483;45.0465016004637;;;45.0465016004637;4.0343483;;;;43218;Saint-Pierre-Eynac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9182018;44.9961463004686;;;44.9961463004686;3.9182018;;;;43078;Coubon;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.7802346;45.0510686004633;;;45.0510686004633;3.7802346;;;;43233;Sanssac-l'Église;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.7898248;45.0510773004633;;;45.0510773004633;3.7898248;;;;43233;Sanssac-l'Église;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.8830581;44.7699150004886;;;44.7699150004886;3.8830581;;;;43154;Pradelles;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.6750006;44.6408937004985;;;44.6408937004985;3.6750006;;;;48043;Châteauneuf-de-Randon;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5983954;44.3216451005187;;;44.3216451005187;3.5983954;;;;48061;Florac Trois Rivières;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5939478;44.3234748005186;;;44.3234748005186;3.5939478;;;;48061;Florac Trois Rivières;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5941386;44.3254534005185;;;44.3254534005185;3.5941386;;;;48061;Florac Trois Rivières;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.3497217;44.4445386005117;;;44.4445386005117;4.3497217;;;;07201;Ruoms;Intérieur;non;;;0;À l'entrée du magasin;;;;;"Mo-Sa 09:00-12:00, 14:00-19:00";;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
4.1485562;44.1836431005255;;;44.1836431005255;4.1485562;;;;30223;Rousson;Extérieur;;;;;emplacement précis à vérifier;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.8131656;43.621873500541;;;43.621873500541;3.8131656;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467757416;;;;Inconnu;;;;;;;;;;;;;;;;Stade de la Mosson;;;
3.9154644;43.6119965005411;;;43.6119965005411;3.9154644;;;;34172;Montpellier;Intérieur;;;;;;;;;;;"+33467207373;+33620693370";;;;Inconnu;;;;;;;;;;;;;;;;Veolia Eau;;;
3.9112519;43.6121331005411;;;43.6121331005411;3.9112519;;;;34172;Montpellier;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;DDTM34;;;
3.8706946;43.5979910005412;;;43.5979910005412;3.8706946;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467471022;;;;Inconnu;;;;;;;;;;;;;;;;Stade Municipal Sabathé;;;
3.9092146;43.6145659005411;;;43.6145659005411;3.9092146;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467203040;;;;Inconnu;;;;;;;;;;;;;;;;France 3 Sud Montpellier;;;
3.9082221;43.6134539005411;;;43.6134539005411;3.9082221;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33499922380;;;;Inconnu;;;;;;;;;;;;;;;;Maison pour tous Mélina Mercouri;;;
3.8665793;43.6040524005412;;;43.6040524005412;3.8665793;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467347886;;;;Inconnu;;;;;;;;;;;;;;;;Maison de l'Agriculture;;;
3.8500395;43.5936066005413;;;43.5936066005413;3.8500395;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467136000;;;;Inconnu;;;;;;;;;;;;;;;;Stade Yves du Manoir;;;
3.8524941;43.5935118005413;;;43.5935118005413;3.8524941;;;;34172;Montpellier;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Action d'Urgence Internationale;;;
3.8790823;43.6053222005412;;;43.6053222005412;3.8790823;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467348800;;;;Inconnu;;;;;;;;;;;;;;;;Maison de la Démocratie;;;
3.8787829;43.6049287005412;;;43.6049287005412;3.8787829;;;;34172;Montpellier;Intérieur;;;;;;;;;;Mo-Fr 08:00-17:00;+33467347089;;;;Inconnu;;;;;;;;;;;;;;;;Aire Piétonne Centre Ville Écusson;;;
3.9148906;43.6029211005412;;;43.6029211005412;3.9148906;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33499522600;;;;Inconnu;;;;;;;;;;;;;;;;Patinoire Vegapolis;;;
3.9142025;43.6018773005412;;;43.6018773005412;3.9142025;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33499536103;;;;Inconnu;;;;;;;;;;;;;;;;Clinique du Millénaire;;;
3.9177156;43.5989741005412;;;43.5989741005412;3.9177156;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467159035;;;;Inconnu;;;;;;;;;;;;;;;;Gymnase François Spinosi;;;
3.9361355;43.6154361005411;;;43.6154361005411;3.9361355;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467753446;;;;Inconnu;;;;;;;;;;;;;;;;Cimetière Saint-Étienne;;;
3.9352836;43.6141401005411;;;43.6141401005411;3.9352836;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467642943;;;;Inconnu;;;;;;;;;;;;;;;;Plateau sportif de Grammont;;;
3.9142272;43.6074902005412;;;43.6074902005412;3.9142272;;;;34172;Montpellier;Intérieur;;;;;;;;;;;+33467129472;;;;Inconnu;;;;;;;;;;;;;;;;Caisse d'assurance retraite et de la Santé au travail;;;
3.9244161;43.5953801005413;;;43.5953801005413;3.9244161;;;;34172;Montpellier;Intérieur;non;;;0;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9243833;43.6041478005412;;;43.6041478005412;3.9243833;;;;34172;Montpellier;Intérieur;;;;;;;;;;"Mo-Fr 10:00-21:00; Sa 09:00-21:00";;;;;Inconnu;;;;;;;;;;;;;;;;IKEA;;;
